-11.237569042209085	-0.002049013785707026
-11.179715327880235	-0.0020518592873745843
-11.121860727829313	-0.002054717788332318
-11.064007008528208	-0.0020575941472705697
-11.006153875210606	-0.0020605527235410905
-10.948299043002011	-0.002063381919858967
-10.890445481096062	-0.0020662803626091877
-10.832591815067644	-0.002069228936138662
-10.774738028147736	-0.0020721599057965173
-10.716883300187314	-0.0020751227255326977
-10.659030085140758	-0.002078194835250098
-10.601176416171112	-0.0020811877695560807
-10.543323258405524	-0.002084108909261775
-10.485467718805468	-0.002087120773423528
-10.427613850501833	-0.0020901619388546205
-10.36976128446919	-0.0020932102842756073
-10.31190703679571	-0.002096277566539042
-10.254053517732045	-0.0020993567029191904
-10.196199663810999	-0.002102379733872472
-10.138343565579657	-0.002105526360192393
-10.080492546347378	-0.002108635836597598
-10.022636397646806	-0.0021118461823446703
-9.964781921882789	-0.002114855380760169
-9.906928853013232	-0.0021180607574936773
-9.849076266345362	-0.002121236772951828
-9.791223145027743	-0.002124427961159809
-9.733369137929072	-0.002127635105877786
-9.675515544436644	-0.002130856018343466
-9.617661514116797	-0.0021341012112620836
-9.559804107989482	-0.0021373820995152126
-9.501949801980007	-0.002140628213653419
-9.444100112686003	-0.0021439530820079713
-9.386244264893637	-0.0021472669022185578
-9.328389971274527	-0.0021505624658957473
-9.270534332488563	-0.0021539486534284894
-9.212683865307225	-0.0021573137049157145
-9.154826056756173	-0.002160657823612644
-9.096975239535743	-0.002164067209803992
-9.039118713947046	-0.002167486826740599
-8.981266209315597	-0.0021709235847748418
-8.923413266300232	-0.0021743804998847565
-8.86555884147031	-0.0021778573346362164
-8.80770496945619	-0.0021814025350390363
-8.749851244845678	-0.0021848673703075087
-8.691997319786527	-0.002188400605401146
-8.634143686225476	-0.002191943090719506
-8.576289825246537	-0.002195575447348585
-8.518436154380716	-0.002199126173441295
-8.460581860915118	-0.002202726274070147
-8.402728675268687	-0.0022063710846574286
-8.344873386152077	-0.00221002951388269
-8.287020437230414	-0.0022136953966191515
-8.229166843054294	-0.002217406901032189
-8.171313440902901	-0.002221125536683922
-8.113457793785306	-0.00222482848315913
-8.055603571360981	-0.0022286272165696268
-7.997750440320958	-0.002232418489027641
-7.939896191816413	-0.002236213164283368
-7.882042679522493	-0.0022400139144402595
-7.824188749339893	-0.0022438667757820802
-7.766336460309771	-0.0022476910311994796
-7.708482605668572	-0.0022515940350000224
-7.650628657274678	-0.0022554814024077774
-7.59277537065999	-0.002259451098695137
-7.534919210144037	-0.0022633281540359847
-7.477064684419847	-0.002267249294148956
-7.419213959728456	-0.0022712368268603123
-7.361357097516557	-0.00227525261696193
-7.303504905904059	-0.0022793638384191986
-7.245647485383054	-0.0022833903302079024
-7.187794322542624	-0.0022874709228659653
-7.129944692639753	-0.002291580811872918
-7.072091462878385	-0.002295679520835923
-7.014233620664651	-0.0022998911866656422
-6.95637910614518	-0.002304067925710749
-6.8985252657070575	-0.0023082800330424206
-6.8406723948684744	-0.0023124836145397374
-6.78281686400194	-0.00231677506747758
-6.724968921702255	-0.002321064130853591
-6.667109413896388	-0.002325362272382108
-6.609257140368311	-0.002329720373769298
-6.551403528282152	-0.0023340822028872824
-6.4935493474516575	-0.0023384913674926225
-6.435695170648754	-0.0023429207261358807
-6.3778420342010405	-0.002347376318666608
-6.319988203865358	-0.002351862472069532
-6.262133406882808	-0.002356313847246223
-6.204280080460756	-0.0023609203570671626
-6.146426807699947	-0.002365500267690654
-6.088572998608276	-0.002370102373696718
-6.0307181141109165	-0.002374773082773771
-5.972864385625979	-0.0023794033192518433
-5.915010211288013	-0.0023839722252305506
-5.8571561958250165	-0.002388675894008369
-5.799302015668039	-0.0023933859945209717
-5.741449307057937	-0.0023981475870795826
-5.68359526316643	-0.0024030235255662626
-5.625740211396829	-0.0024078089368630394
