1.000000000000000000e+07,7.567869944555428810e+04,6.908955668796951111e-02,8.634666585110577580e+04,1.096178624263690338e-01,5.701786678969351342e+05,1.307933868564791435e+00,4.561439867532038522e-08,1.874780536066186910e-17
9.437880000000000000e+06,7.149553471043486206e+04,7.316930689689131462e-02,8.157775121476281493e+04,1.160785058084842780e-01,5.381276158389168559e+05,1.365542887890633938e+00,4.833118747612898664e-08,2.230113987745003124e-17
8.907350000000000000e+06,6.754373508078863961e+04,7.749007579349818930e-02,7.707241266776130942e+04,1.229201557973224612e-01,5.078777601525784121e+05,1.425538231115699883e+00,5.120983372744970563e-08,2.652802016084373924e-17
8.406650000000000000e+06,6.381063703112471558e+04,8.206591152486625296e-02,7.281623228700860636e+04,1.301647631150406603e-01,4.793287488013521652e+05,1.488007542948574846e+00,5.425988630592519992e-08,3.155596501734646044e-17
7.934100000000000000e+06,6.028411516631865379e+04,8.691129412043842317e-02,6.879540136740654998e+04,1.378351963744032238e-01,4.523847916009938926e+05,1.553043295583609540e+00,5.749156545458332590e-08,3.753680692129988354e-17
7.488100000000000000e+06,5.695259687704215321e+04,9.204387585418735696e-02,6.499674570171361120e+04,1.459593346798099267e-01,4.269546594170825556e+05,1.620743203339998662e+00,6.091582386823338203e-08,4.465143257303448966e-17
7.067180000000000000e+06,5.380541591932871961e+04,9.747843527528919638e-02,6.140812187952871318e+04,1.545604214583463365e-01,4.029545356114388560e+05,1.691201756631419917e+00,6.454395188407268529e-08,5.311434240685017286e-17
6.669920000000000000e+06,5.083237742399287526e+04,1.032336414174338107e-01,5.801792015760765207e+04,1.636679319052924964e-01,3.803034544226165744e+05,1.764521388941469704e+00,6.838817630454045885e-08,6.318127013864421831e-17
6.294990000000000000e+06,4.802374603785575891e+04,1.093285943905062119e-01,5.481505462258795160e+04,1.733118008891960105e-01,3.589255817072949139e+05,1.840805928303061556e+00,7.246136959919314967e-08,7.515624067829637603e-17
5.941130000000000000e+06,4.537043619114798639e+04,1.157850413092931519e-01,5.178917945545578550e+04,1.835264486836825082e-01,3.387490745768956258e+05,1.920163316678942689e+00,7.677723285616518769e-08,8.940112124203072103e-17
5.607170000000000000e+06,4.286393191265254427e+04,1.226187972020517519e-01,4.893059653660268668e+04,1.943365968722965131e-01,3.197072217660578899e+05,2.002699934861655873e+00,8.135002814354427097e-08,1.063454481625627939e-16
5.291980000000000000e+06,4.049602676786509983e+04,1.298586370849114935e-01,4.622996020609123661e+04,2.057878409860578739e-01,3.017355927165001049e+05,2.088531339473441495e+00,8.619521172597786676e-08,1.265014288543597144e-16
4.994510000000000000e+06,3.825908926763947238e+04,1.375239657762704903e-01,4.367858080658799736e+04,2.179103433205428764e-01,2.847743183120343601e+05,2.177772002009743080e+00,9.132892584488532433e-08,1.504774014602324728e-16
4.713750000000000000e+06,3.614577394057225320e+04,1.456432750191605785e-01,4.126809051469578844e+04,2.307492478336572728e-01,2.687658101433478878e+05,2.270545557995649499e+00,9.676862765530626677e-08,1.789988456148720224e-16
4.448780000000000000e+06,3.414935873783410352e+04,1.542400779696380675e-01,3.899083447759422415e+04,2.443413534889977701e-01,2.536576114326238167e+05,2.366967684649782466e+00,1.025321528078027785e-07,2.129251642936601317e-16
4.198710000000000000e+06,3.226338826421990234e+04,1.633440787801167249e-01,3.683946019674711715e+04,2.587334730566510643e-01,2.393989759274180687e+05,2.467163933096411910e+00,1.086388081975647333e-07,2.532806693625778305e-16
3.962690000000000000e+06,3.048162373165605095e+04,1.729849614473271402e-01,3.480686226658654050e+04,2.739725226130684810e-01,2.259414380832729803e+05,2.571267851631619639e+00,1.151093551252566573e-07,3.012862274746935391e-16
3.739940000000000000e+06,2.879840284240507390e+04,1.831963130878501711e-01,3.288659018172542710e+04,2.901112452073878467e-01,2.132405236240782542e+05,2.679406650911567933e+00,1.219651954695237960e-07,3.583897267142439937e-16
3.529710000000000000e+06,2.720821139542205492e+04,1.940059314041848171e-01,3.107236259527034053e+04,3.071928396232107561e-01,2.012534687993572443e+05,2.791716832682445304e+00,1.292294016028461309e-07,4.263166035905727526e-16
3.331290000000000000e+06,2.570588469075216199e+04,2.054541741744178029e-01,2.935829629763718913e+04,3.252811590195488489e-01,1.899397905700194824e+05,2.908340028495030705e+00,1.369265636201603559e-07,5.071212991199306098e-16
