1.000000000000000000e+07,7.567873341555934167e+04,7.984519879067814943e-09,8.634672331490746001e+04,1.266946235273819792e-08,5.701803240079170791e+05,6.181290248222192197e-07,4.561442592066979011e-08,2.167246940468715936e-24
9.437880000000000000e+06,7.149557072326251364e+04,8.457059801906629900e-09,8.157781213304746780e+04,1.341719186427017358e-08,5.381293476347209653e+05,6.501892988473754351e-07,4.833122048666588520e-08,2.578012637958974496e-24
8.907350000000000000e+06,6.754377325950065278e+04,8.956040435521960060e-09,7.707247724858133006e+04,1.420797463119649550e-08,5.078795709050694131e+05,6.838331000487555590e-07,5.120987265647918653e-08,3.066640305001318345e-24
8.406650000000000000e+06,6.381067750584972964e+04,9.488628065631448279e-09,7.281630075031600427e+04,1.504936447942693623e-08,4.793306420819271589e+05,7.193054547688056698e-07,5.425993222112075236e-08,3.647871142689405936e-24
7.934100000000000000e+06,6.028415807527695870e+04,1.004814234403614351e-08,6.879547394686177722e+04,1.593551019765831514e-08,4.523867708708717837e+05,7.566322165134709074e-07,5.749161961743352036e-08,4.339257020951196033e-24
7.488100000000000000e+06,5.695264236671305116e+04,1.063781263351231313e-08,6.499682264490899979e+04,1.687090754679283760e-08,4.269567284200732829e+05,7.955565203453607309e-07,6.091588776948398533e-08,5.161708490756016325e-24
7.067180000000000000e+06,5.380546414505456050e+04,1.126910360353678421e-08,6.140820344907034450e+04,1.786826520367360514e-08,4.029566982218680205e+05,8.367574774904922054e-07,6.454402734989997078e-08,6.140021866782232690e-24
6.669920000000000000e+06,5.083242855025897006e+04,1.193409180000453196e-08,5.801800663148886088e+04,1.892089118103565316e-08,3.803057146702655591e+05,8.799102546211258363e-07,6.838826540747988845e-08,7.303760052781894491e-24
6.294990000000000000e+06,4.802380023939342209e+04,1.263824326340744566e-08,5.481514629618746403e+04,2.003565375341737049e-08,3.589279437821782194e+05,9.252560328562518625e-07,7.246147479291459781e-08,8.688068443410203329e-24
5.941130000000000000e+06,4.537049365294138988e+04,1.338597386146337398e-08,5.178927664141655987e+04,2.121810557366613516e-08,3.387515428367774002e+05,9.729400220401694285e-07,7.677735703589038527e-08,1.033477904248633022e-23
5.607170000000000000e+06,4.286399283058316360e+04,1.417563864722339338e-08,4.893069956597247074e+04,2.246779043729311278e-08,3.197098007361430209e+05,1.023330944122893921e-06,8.135017472390322838e-08,1.229354645485666812e-23
5.291980000000000000e+06,4.049609134995391651e+04,1.501309682601073531e-08,4.623006943046023662e+04,2.379235535529038466e-08,3.017382871036709985e+05,1.076035715985643973e-06,8.619538607602747625e-08,1.462358213096913386e-23
4.994510000000000000e+06,3.825915773413902934e+04,1.589894687898870278e-08,4.367869659817658248e+04,2.519352754903996881e-08,2.847771330053372076e+05,1.130568633993949815e-06,9.132913122740809248e-08,1.739521032432191838e-23
4.713750000000000000e+06,3.614584652521459793e+04,1.683794906339231825e-08,4.126821326849604520e+04,2.667842631032948173e-08,2.687687502284219372e+05,1.190466018693491973e-06,9.676886962749108556e-08,2.069229696651184924e-23
4.448780000000000000e+06,3.414943568792330916e+04,1.783223495986890172e-08,3.899096461150174582e+04,2.825050785338822321e-08,2.536606821831120469e+05,1.252801692300039496e-06,1.025324379282789230e-07,2.461418968771551909e-23
4.198710000000000000e+06,3.226346984230733506e+04,1.888505481732711206e-08,3.683959815445431013e+04,2.991515736712059710e-08,2.394021828205739439e+05,1.314205259991624616e-06,1.086391437385646610e-07,2.927929980100676927e-23
3.962690000000000000e+06,3.048171021583781476e+04,1.999921716847076260e-08,3.480700851798678195e+04,3.167690525983290118e-08,2.259447868132619187e+05,1.381675924135831427e-06,1.151097510041226018e-07,3.482876063705232582e-23
3.739940000000000000e+06,2.879849452704663054e+04,2.118089394405109371e-08,3.288674522412698570e+04,3.354429694749544302e-08,2.132440200959083741e+05,1.452473987075437435e-06,1.219656623385673936e-07,4.142994958899565158e-23
