1.000000000000000000e+07,7.567873341542739945e+04,2.763711810073720207e-07,8.634672331468420452e+04,4.384922066363925419e-07,5.701803239927196410e+05,1.683809748533121600e-05,4.561442592056253457e-08,7.499119875272115819e-23
9.437880000000000000e+06,7.149557072312256787e+04,2.926845274723474017e-07,8.157781213281079545e+04,4.643301464929203710e-07,5.381293476187033812e+05,1.769380785939244787e-05,4.833122048653829424e-08,8.920453300809280972e-23
8.907350000000000000e+06,6.754377325935232511e+04,3.099735599304937590e-07,7.707247724833051325e+04,4.917052243297127495e-07,5.078795708881934988e+05,1.859242697569344998e-05,5.120987265632737573e-08,1.061120500208971854e-22
8.406650000000000000e+06,6.381067750569245982e+04,3.282798073036941475e-07,7.281630075005008257e+04,5.206881957549198111e-07,4.793306420641474542e+05,1.953586839817807210e-05,5.425993222094018875e-08,1.262238251627377494e-22
7.934100000000000000e+06,6.028415807511021558e+04,3.476646562707256327e-07,6.879547394657974655e+04,5.513756431114213365e-07,4.523867708521337481e+05,2.052646569883773823e-05,5.749161961721874457e-08,1.501471885758858714e-22
7.488100000000000000e+06,5.695264236653633998e+04,3.681968900734800779e-07,6.499682264461001614e+04,5.838765451366567736e-07,4.269567284003245877e+05,2.156657751851323620e-05,6.091588776922848578e-08,1.786056874790148385e-22
7.067180000000000000e+06,5.380546414486719004e+04,3.899413394115255540e-07,6.140820344875346200e+04,6.182911816204636600e-07,4.029566982010512729e+05,2.265870257877476942e-05,6.454402734959605800e-08,2.124573242579557891e-22
6.669920000000000000e+06,5.083242855006038008e+04,4.129665662073675972e-07,5.801800663115292264e+04,6.547290337922971751e-07,3.803057146483471734e+05,2.380519677675606977e-05,6.838826540711835097e-08,2.527250347623098483e-22
6.294990000000000000e+06,4.802380023918282677e+04,4.373524275232389312e-07,5.481514629583129863e+04,6.933155488293758713e-07,3.589279437590790913e+05,2.500889452960212641e-05,7.246147479248455653e-08,3.006249200981040904e-22
5.941130000000000000e+06,4.537049365271811985e+04,4.631856483945689601e-07,5.178927664103894494e+04,7.341870209780217501e-07,3.387515428124347236e+05,2.627235475986254055e-05,7.677735703537885678e-08,3.576044512749937624e-22
5.607170000000000000e+06,4.286399283034646214e+04,4.905271407720286966e-07,4.893069956557215482e+04,7.774406830849988510e-07,3.197098007104906719e+05,2.759869370402003800e-05,8.135017472329474109e-08,4.253817767187884434e-22
5.291980000000000000e+06,4.049609134970293235e+04,5.194968700184633475e-07,4.623006943003580091e+04,8.232639687855165134e-07,3.017382870766468113e+05,2.899089496943604619e-05,8.619538607530364689e-08,5.060057305089974014e-22
4.994510000000000000e+06,3.825915773387296940e+04,5.501700010138806063e-07,4.367869659772661544e+04,8.717751348634342239e-07,2.847771329768726719e+05,3.045225172460649721e-05,9.132913122654709672e-08,6.019096714773717543e-22
4.713750000000000000e+06,3.614584652493253088e+04,5.826596879936772538e-07,4.126821326801896794e+04,9.231538318930207265e-07,2.687687501984300325e+05,3.198613326285028048e-05,9.676886962646694332e-08,7.159955269703141642e-22
4.448780000000000000e+06,3.414943568762423820e+04,6.170630265910985670e-07,3.899096461099595763e+04,9.775517331858281248e-07,2.536606821515133197e+05,3.359597322547678346e-05,1.025324379270605853e-07,8.517009211889307432e-22
4.198710000000000000e+06,3.226346984199024519e+04,6.534996452177993333e-07,3.683959815391807933e+04,1.035156244325214641e-06,2.394021827872838767e+05,3.528543276962774281e-05,1.086391437371154539e-07,1.013123118711164809e-21
