1.000000000000000000e+07,7.567873341556324158e+04,2.507067177247703578e-11,8.634672331491412478e+04,4.104524102925343207e-11,5.701803240084276767e+05,1.872865261325045677e-09,4.561442592067298634e-08,7.499125226891092100e-27
9.437880000000000000e+06,7.149557072326663183e+04,2.719268856534375577e-11,8.157781213305445272e+04,4.428976904570573433e-11,5.381293476352749858e+05,2.115312045185723677e-09,4.833122048666965714e-08,8.920460045611433539e-27
8.907350000000000000e+06,6.754377325950504746e+04,3.003936639707881470e-11,7.707247724858878064e+04,4.824836935667090665e-11,5.078795709056533524e+05,2.133448203430372754e-09,5.120987265648367316e-08,1.061121350277039242e-26
8.406650000000000000e+06,6.381067750585436443e+04,3.188599380069794020e-11,7.281630075032393506e+04,5.127614572266552842e-11,4.793306420825546375e+05,2.292691926809488675e-09,5.425993222112610587e-08,1.262239322987592417e-26
7.934100000000000000e+06,6.028415807528189180e+04,3.372904361502693125e-11,6.879547394687010092e+04,5.417583394510125027e-11,4.523867708715298213e+05,2.295951605524137755e-09,5.749161961743988634e-08,1.501473236011690570e-26
7.488100000000000000e+06,5.695264236671830440e+04,3.537544773313915328e-11,6.499682264491787646e+04,5.708639965912604558e-11,4.269567284207410994e+05,2.461688315091975087e-09,6.091588776949155569e-08,1.786058576542439682e-26
7.067180000000000000e+06,5.380546414506013389e+04,3.789902242780706325e-11,6.140820344907974504e+04,6.091598133463106487e-11,4.029566982225925312e+05,2.622510368660448484e-09,6.454402734990899697e-08,2.124575387316457869e-26
6.669920000000000000e+06,5.083242855026492180e+04,3.949127761510551186e-11,5.801800663149882166e+04,6.355519631320452396e-11,3.803057146710387315e+05,2.878661804905419487e-09,6.838826540749059548e-08,2.527253050650462494e-26
6.294990000000000000e+06,4.802380023939967941e+04,4.091191030890018397e-11,5.481514629619807238e+04,6.632427846964238886e-11,3.589279437829866656e+05,2.897144192872276356e-09,7.246147479292735624e-08,3.006252607615558803e-26
5.941130000000000000e+06,4.537049365294799645e+04,4.496188202986928493e-11,5.178927664142776484e+04,7.187289728750832722e-11,3.387515428376272903e+05,3.252024441715150763e-09,7.677735703590556569e-08,3.576048806143083405e-26
5.607170000000000000e+06,4.286399283059015579e+04,4.806027162187249884e-11,4.893069956598432327e+04,7.667583658387815395e-11,3.197098007370356354e+05,3.308100990681760448e-09,8.135017472392129401e-08,4.253823178111864089e-26
5.291980000000000000e+06,4.049609134996133798e+04,5.170578740897921969e-11,4.623006943047287496e+04,8.207249720524789342e-11,3.017382871046100045e+05,3.529427244432576756e-09,8.619538607604896971e-08,5.060064124411665971e-26
4.994510000000000000e+06,3.825915773414693831e+04,5.470890616393809791e-11,4.367869659818999207e+04,8.699269159202712060e-11,2.847771330063325586e+05,3.693760491256839091e-09,9.132913122743364905e-08,6.019105309026269402e-26
4.713750000000000000e+06,3.614584652522297984e+04,5.640092085072954144e-11,4.126821326851019694e+04,9.028180756727865471e-11,2.687687502294743899e+05,3.940080700993100761e-09,9.676886962752152580e-08,7.159966100917311718e-26
4.448780000000000000e+06,3.414943568793218583e+04,5.883527841441619619e-11,3.899096461151674885e+04,9.467874201243945271e-11,2.536606821842224163e+05,4.070427707274265252e-09,1.025324379283150543e-07,8.517022862155264063e-26
4.198710000000000000e+06,3.226346984231671377e+04,6.396512137828946340e-11,3.683959815447023720e+04,1.021377431663503298e-10,2.394021828217385337e+05,4.407966090249636268e-09,1.086391437386077009e-07,1.013124838996686979e-25
3.962690000000000000e+06,3.048171021584777191e+04,6.784208162554993675e-11,3.480700851800363307e+04,1.082664288193728911e-10,2.259447868144910317e+05,4.608585460830333976e-09,1.151097510041737679e-07,1.205147777782846465e-25
