1.000000000000000000e+07,7.567873341556322703e+04,5.329579252883312879e-11,8.634672331491409568e+04,8.529946084589476342e-11,5.701803240084305871e+05,3.639371126255311889e-09,4.561442592067297972e-08,1.469828540229696039e-26
9.437880000000000000e+06,7.149557072326661728e+04,5.625349624135114171e-11,8.157781213305442361e+04,9.006835626837208044e-11,5.381293476352861617e+05,3.819284317353815596e-09,4.833122048666965052e-08,1.748410163594619171e-26
8.907350000000000000e+06,6.754377325950501836e+04,6.143521951631287383e-11,7.707247724858876609e+04,9.746578096453783787e-11,5.078795709056562046e+05,3.976764577764554691e-09,5.120987265648366654e-08,2.079797839805957929e-26
8.406650000000000000e+06,6.381067750585433532e+04,6.438803298327321122e-11,7.281630075032392051e+04,1.025373032298576621e-10,4.793306420825431705e+05,4.334530549151380202e-09,5.425993222112609263e-08,2.473989064564448792e-26
7.934100000000000000e+06,6.028415807528188452e+04,6.727687230834497929e-11,6.879547394687007181e+04,1.074961730243935285e-10,4.523867708715188201e+05,4.584541644173312137e-09,5.749161961743987311e-08,2.942887531880754677e-26
7.488100000000000000e+06,5.695264236671829713e+04,7.074100100270578104e-11,6.499682264491786191e+04,1.130265136871439817e-10,4.269567284207514604e+05,4.892280534516140277e-09,6.091588776949155569e-08,3.500674796534330814e-26
7.067180000000000000e+06,5.380546414506011206e+04,7.601098516366033150e-11,6.140820344907972321e+04,1.209089369446654939e-10,4.029566982225950342e+05,5.188651477130877974e-09,6.454402734990897050e-08,4.164167742139183785e-26
6.669920000000000000e+06,5.083242855026489997e+04,8.016233396839704859e-11,5.801800663149880711e+04,1.275080800374753248e-10,3.803057146710360539e+05,5.391015674554539798e-09,6.838826540749056901e-08,4.953415957847093270e-26
6.294990000000000000e+06,4.802380023939966486e+04,8.477916172112184468e-11,5.481514629619803600e+04,1.348756573344306701e-10,3.589279437829790404e+05,5.674513626177924630e-09,7.246147479292732977e-08,5.892255083919298520e-26
5.941130000000000000e+06,4.537049365294797462e+04,9.037762123118362246e-11,5.178927664142772846e+04,1.435567576183665718e-10,3.387515428376244963e+05,6.161221161372628210e-09,7.677735703590553922e-08,7.009055626000975651e-26
