1.000000000000000000e+07,7.567873205662345572e+04,2.763674569875082272e-03,8.634672101610631216e+04,4.384881274207611673e-03,5.701802313661519438e+05,7.595262445220619940e-02,4.561442481666151240e-08,7.499125133747013062e-19
9.437880000000000000e+06,7.149556928258790867e+04,2.926881672568700920e-03,8.157780969601962715e+04,4.643337892835544198e-03,5.381292505582956364e+05,7.949374271296899552e-02,4.833121917350111839e-08,8.920459918207989636e-19
8.907350000000000000e+06,6.754377173216007941e+04,3.099732686724990249e-03,7.707247466499583970e+04,4.917040494169674925e-03,5.078794691882649786e+05,8.319381521563103121e-02,5.120987109454180265e-08,1.061121332890761885e-18
8.406650000000000000e+06,6.381067588663213246e+04,3.282790128430939335e-03,7.281629801136437163e+04,5.206868164028080961e-03,4.793305355099765002e+05,8.705948282145362094e-02,5.425993036330436399e-08,1.262239299310481479e-18
7.934100000000000000e+06,6.028415635864686919e+04,3.476633879678117049e-03,6.879547104318476340e+04,5.513736888270532634e-03,4.523866592194456025e+05,9.109777634236024269e-02,5.749161740771670511e-08,1.501473203793811792e-18
7.488100000000000000e+06,5.695264054680303525e+04,3.681970864193117796e-03,6.499681956658817217e+04,5.838763328693576983e-03,4.269566114546328899e+05,9.531615127369545692e-02,6.091588514122877525e-08,1.786058532829907498e-18
7.067180000000000000e+06,5.380546221564140433e+04,3.899393195494691745e-03,6.140820018558389711e+04,6.182878974879331066e-03,4.029565756977889687e+05,9.972196549834569379e-02,6.454402422388513456e-08,2.124575328125812720e-18
6.669920000000000000e+06,5.083242650475181290e+04,4.129648785584360236e-03,5.801800317169614573e+04,6.547264918227012342e-03,3.803055863319499767e+05,1.043231815924064720e-01,6.838826168948987197e-08,2.527252970582200731e-18
6.294990000000000000e+06,4.802379807078939484e+04,4.373502989038344745e-03,5.481514262824839534e+04,6.933120992501686820e-03,3.589278093627578928e+05,1.091279661370632287e-01,7.246147037091881174e-08,3.006252499435911702e-18
5.941130000000000000e+06,4.537049135382514214e+04,4.631827342157062051e-03,5.178927275279604510e+04,7.341826983616362053e-03,3.387514020575691247e+05,1.141448674108830608e-01,7.677735177666783179e-08,3.576048660150858881e-18
5.607170000000000000e+06,4.286399039310032822e+04,4.905256319204123402e-03,4.893069544339357526e+04,7.774375147693447785e-03,3.197096533065506956e+05,1.193824637421106866e-01,8.135016846909902012e-08,4.253822981304210697e-18
5.291980000000000000e+06,4.049608876576100738e+04,5.194943232894541803e-03,4.623006505981794908e+04,8.232593474682832826e-03,3.017381327201979584e+05,1.248500515431248681e-01,8.619537863734024657e-08,5.060063859366082117e-18
4.994510000000000000e+06,3.825915499439917039e+04,5.501666914947543618e-03,4.367869196453294717e+04,8.717693221755013974e-03,2.847769713515079929e+05,1.305570036257239219e-01,9.132912238100317790e-08,6.019104952415451507e-18
4.713750000000000000e+06,3.614584362054671510e+04,5.826570261582837522e-03,4.126820835599296697e+04,9.231485977223497646e-03,2.687685809738065582e+05,1.365134323712611231e-01,9.676885910720223934e-08,7.159965621516050184e-18
