M_GeV T_GeV <hindp>/T
5.000000000000000000e+04 6.280291441834246740e+06 0.000000000000000000e+00
5.000000000000000000e+04 6.892612104349695146e+06 0.000000000000000000e+00
5.000000000000000000e+04 7.564633275546290912e+06 0.000000000000000000e+00
5.000000000000000000e+04 8.302175681319751777e+06 0.000000000000000000e+00
5.000000000000000000e+04 9.111627561154887080e+06 0.000000000000000000e+00
5.000000000000000000e+04 1.000000000000000000e+07 0.000000000000000000e+00
7.000000000000000000e+04 1.000000000000000000e+02 1.340469513110413916e-03
7.000000000000000000e+04 1.023531021899025859e+02 1.272346541288540186e-03
7.000000000000000000e+04 1.047615752789664043e+02 1.204945352338827186e-03
7.000000000000000000e+04 1.072267222010323167e+02 1.138230308124566718e-03
7.000000000000000000e+04 1.097498765493055686e+02 1.072166180238279427e-03
7.000000000000000000e+04 1.123324032978026565e+02 1.006718132886193781e-03
7.000000000000000000e+04 1.149756995397735579e+02 9.418517061016292661e-04
7.000000000000000000e+04 1.176811952434997863e+02 8.775327993242394882e-04
7.000000000000000000e+04 1.204503540258782408e+02 8.137276552262688416e-04
7.000000000000000000e+04 1.232846739442065882e+02 7.504028429766250842e-04
7.000000000000000000e+04 1.261856883066019748e+02 6.875252436492844789e-04
7.000000000000000000e+04 1.291549665014883885e+02 6.250620311684543327e-04
7.000000000000000000e+04 1.321941148466028721e+02 5.629806516224503685e-04
7.000000000000000000e+04 1.353047774579807481e+02 5.012488268012233340e-04
7.000000000000000000e+04 1.384886371393873219e+02 4.398344959961054111e-04
7.000000000000000000e+04 1.417474162926804695e+02 3.787058608737609629e-04
7.000000000000000000e+04 1.450828778495940128e+02 3.178313229348084246e-04
7.000000000000000000e+04 1.484968262254465117e+02 2.571794967815756324e-04
7.000000000000000000e+04 1.519911082952933157e+02 1.967191914390716652e-04
7.000000000000000000e+04 1.555676143930472222e+02 1.364194012916102483e-04
7.000000000000000000e+04 1.592282793341092315e+02 7.624930821119611573e-05
7.000000000000000000e+04 1.629750834620643332e+02 1.617836810585894880e-05
7.000000000000000000e+04 1.668100537200059250e+02 0.000000000000000000e+00
7.000000000000000000e+04 1.707352647470690385e+02 0.000000000000000000e+00
7.000000000000000000e+04 1.747528400007682876e+02 0.000000000000000000e+00
7.000000000000000000e+04 1.788649529057435075e+02 0.000000000000000000e+00
7.000000000000000000e+04 1.830738280295367701e+02 0.000000000000000000e+00
7.000000000000000000e+04 1.873817422860383033e+02 0.000000000000000000e+00
7.000000000000000000e+04 1.917910261672488730e+02 0.000000000000000000e+00
7.000000000000000000e+04 1.963040650040270521e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.009233002565045751e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.056512308348651459e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.104904144512019855e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.154434690031882269e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.205130739903045480e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.257019719633919124e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.310129700083157900e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.364489412645407072e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.420128264794381039e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.477076355991711409e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.535364493970111539e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.595024211399737055e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.656087782946686957e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.718588242732940330e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.782559402207126027e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.848035868435802058e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.915053062825175516e+02 0.000000000000000000e+00
7.000000000000000000e+04 2.983647240283340238e+02 0.000000000000000000e+00
7.000000000000000000e+04 3.053855508833415797e+02 0.000000000000000000e+00
7.000000000000000000e+04 3.125715849688235153e+02 0.000000000000000000e+00
7.000000000000000000e+04 3.199267137797384635e+02 0.000000000000000000e+00
7.000000000000000000e+04 3.274549162877728463e+02 0.000000000000000000e+00
7.000000000000000000e+04 3.351602650938841066e+02 0.000000000000000000e+00
7.000000000000000000e+04 3.430469286314919373e+02 0.000000000000000000e+00
7.000000000000000000e+04 3.511191734215130964e+02 0.000000000000000000e+00
7.000000000000000000e+04 3.593813663804625662e+02 0.000000000000000000e+00
7.000000000000000000e+04 3.678379771828634262e+02 0.000000000000000000e+00
7.000000000000000000e+04 3.764935806792467474e+02 0.000000000000000000e+00
7.000000000000000000e+04 3.853528593710527161e+02 0.000000000000000000e+00
7.000000000000000000e+04 3.944206059437656222e+02 0.000000000000000000e+00
7.000000000000000000e+04 4.037017258596553688e+02 0.000000000000000000e+00
7.000000000000000000e+04 4.132012400115334572e+02 0.000000000000000000e+00
7.000000000000000000e+04 4.229242874389498752e+02 0.000000000000000000e+00
7.000000000000000000e+04 4.328761281083056929e+02 0.000000000000000000e+00
7.000000000000000000e+04 4.430621457583877714e+02 0.000000000000000000e+00
7.000000000000000000e+04 4.534878508128581984e+02 0.000000000000000000e+00
7.000000000000000000e+04 4.641588833612777307e+02 0.000000000000000000e+00
7.000000000000000000e+04 4.750810162102798131e+02 0.000000000000000000e+00
7.000000000000000000e+04 4.862601580065353346e+02 0.000000000000000000e+00
7.000000000000000000e+04 4.977023564332108663e+02 0.000000000000000000e+00
7.000000000000000000e+04 5.094138014816380178e+02 0.000000000000000000e+00
7.000000000000000000e+04 5.214008287999683944e+02 0.000000000000000000e+00
7.000000000000000000e+04 5.336699231206307559e+02 0.000000000000000000e+00
7.000000000000000000e+04 5.462277217684342077e+02 0.000000000000000000e+00
7.000000000000000000e+04 5.590810182512223037e+02 0.000000000000000000e+00
7.000000000000000000e+04 5.722367659350220492e+02 0.000000000000000000e+00
7.000000000000000000e+04 5.857020818056666940e+02 0.000000000000000000e+00
7.000000000000000000e+04 5.994842503189408944e+02 0.000000000000000000e+00
7.000000000000000000e+04 6.135907273413175744e+02 0.000000000000000000e+00
7.000000000000000000e+04 6.280291441834252737e+02 0.000000000000000000e+00
7.000000000000000000e+04 6.428073117284319551e+02 0.000000000000000000e+00
7.000000000000000000e+04 6.579332246575681893e+02 0.000000000000000000e+00
7.000000000000000000e+04 6.734150657750820983e+02 0.000000000000000000e+00
7.000000000000000000e+04 6.892612104349694846e+02 0.000000000000000000e+00
7.000000000000000000e+04 7.054802310718645231e+02 0.000000000000000000e+00
7.000000000000000000e+04 7.220809018385464242e+02 0.000000000000000000e+00
7.000000000000000000e+04 7.390722033525775032e+02 0.000000000000000000e+00
7.000000000000000000e+04 7.564633275546290179e+02 0.000000000000000000e+00
7.000000000000000000e+04 7.742636826811269657e+02 0.000000000000000000e+00
7.000000000000000000e+04 7.924828983539169940e+02 0.000000000000000000e+00
